"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"924","265520","AP시스템","KOSDAQ","반도체",28200,-700,-2.42,408342401400
"925","211270","AP위성","KOSDAQ","통신장비",18650,-1700,-8.35,280026094600
"926","035760","CJ ENM","KOSDAQ","방송서비스",138300,-4900,-3.42,3032801998200
"927","051500","CJ프레시웨이","KOSDAQ","유통",21450,-300,-1.38,254645519700
"928","058820","CMG제약","KOSDAQ","제약",4400,-115,-2.55,611125873600
"929","023460","CNH","KOSDAQ","금융",2585,20,0.78,9.6162e+10
"930","056000","COWON","KOSDAQ","디지털컨텐츠",2860,0,0,56399843500
"931","065770","CS","KOSDAQ","통신장비",2560,-65,-2.48,48217984000
"932","083660","CSA 코스믹","KOSDAQ","화학",2955,-45,-1.5,109547892975
"933","367340","DB금융스팩8호","KOSDAQ","금융",2070,0,0,12523500000
"934","068790","DMS","KOSDAQ","기계·장비",8430,-150,-1.75,207150904230
"935","241520","DSC인베스트먼트","KOSDAQ","금융",4110,-205,-4.75,76194587190
"936","245620","EDGC","KOSDAQ","기타서비스",8050,160,2.03,345622974550
"937","037370","EG","KOSDAQ","유통",11050,-400,-3.49,8.2875e+10
"938","079190","EMW","KOSDAQ","통신장비",2780,0,0,88360067660
"939","130500","GH신소재","KOSDAQ","섬유·의류",6220,-90,-1.43,6.842e+10
"940","900290","GRT","KOSDAQ","금융",951,0,0,64073625000
"941","083450","GST","KOSDAQ","반도체",19500,-950,-4.65,181696027500
"942","028150","GS홈쇼핑","KOSDAQ","방송서비스",136000,-3000,-2.16,8.925e+11
"943","045890","GV","KOSDAQ","일반전기전자",338,-70,-17.16,28948411206
"944","078150","HB테크놀러지","KOSDAQ","기계·장비",2560,-125,-4.66,202215490560
"945","036640","HRS","KOSDAQ","화학",5940,-250,-4.04,97147512000
"946","335870","IBKS제12호스팩","KOSDAQ","금융",2185,5,0.23,6817200000
"947","351340","IBKS제13호스팩","KOSDAQ","금융",2105,-5,-0.24,10882850000
"948","351320","IBKS제14호스팩","KOSDAQ","금융",2120,-20,-0.93,9179600000
"949","373200","IBKS제15호스팩","KOSDAQ","금융",2070,10,0.49,7286400000
"950","095340","ISC","KOSDAQ","반도체",20750,-1050,-4.82,332147719250
"951","099520","ITX-AI","KOSDAQ","통신장비",2705,120,4.64,79261052515
"952","950170","JTC","KOSDAQ","유통",5100,-120,-2.3,178528136700
"953","067290","JW신약","KOSDAQ","제약",4725,-135,-2.78,207601654050
"954","035900","JYP Ent.","KOSDAQ","오락·문화",36500,-950,-2.54,1295658458000
"955","024840","KBI메탈","KOSDAQ","금속",2300,-155,-6.31,75786950400
"956","024120","KB오토시스","KOSDAQ","운송장비·부품",9840,40,0.41,1.1316e+11
"957","021320","KCC건설","KOSDAQ","건설",8140,-430,-5.02,1.74196e+11
"958","036670","KCI","KOSDAQ","화학",9150,-250,-2.66,103120500000
"959","044180","KD","KOSDAQ","건설",911,-21,-2.25,15054602960
"960","151860","KG ETS","KOSDAQ","기타서비스",6650,-190,-2.78,2.394e+11
"961","046440","KG모빌리언스","KOSDAQ","소프트웨어",9940,-260,-2.55,385926145920
"962","035600","KG이니시스","KOSDAQ","소프트웨어",18300,-100,-0.54,510651142200
"963","060720","KH바텍","KOSDAQ","IT부품",18900,-800,-4.06,447436766700
"964","122450","KMH","KOSDAQ","방송서비스",20300,-1400,-6.45,460160034600
"965","052900","KMH하이텍","KOSDAQ","반도체",2325,90,4.03,109008785175
"966","058400","KNN","KOSDAQ","방송서비스",1955,-35,-1.76,258900102600
"967","114450","KPX생명과학","KOSDAQ","제약",8780,-390,-4.25,1.317e+11
"968","036030","KTH","KOSDAQ","유통",11500,650,5.99,410722753000
"969","060370","KT서브마린","KOSDAQ","건설",5270,-100,-1.86,1.15413e+11
"970","065150","MP그룹","KOSDAQ","유통",895,0,0,111370196730
"971","219550","MP한강","KOSDAQ","유통",1000,-15,-1.48,79827864000
"972","160550","NEW","KOSDAQ","오락·문화",9770,160,1.66,272642655620
"973","053290","NE능률","KOSDAQ","출판·매체복제",3175,-5,-0.16,52471024725
"974","104200","NHN벅스","KOSDAQ","디지털컨텐츠",6140,-420,-6.4,91041157000
"975","060250","NHN한국사이버결제","KOSDAQ","소프트웨어",46450,-2800,-5.69,1067021204850
"976","030190","NICE평가정보","KOSDAQ","기타서비스",21950,-100,-0.45,1332690299000
"977","078590","OQP","KOSDAQ","운송장비·부품",4390,-5,-0.11,345601156430
"978","178920","PI첨단소재","KOSDAQ","화학",42700,-1250,-2.84,1253941949400
"979","024940","PN풍년","KOSDAQ","금속",4105,-35,-0.85,4.105e+10
"980","218410","RFHIC","KOSDAQ","일반전기전자",37900,100,0.26,903824798000
"981","091340","S&K폴리텍","KOSDAQ","IT부품",5110,-250,-4.66,59806014310
"982","019550","SBI인베스트먼트","KOSDAQ","금융",1350,-95,-6.57,218789876250
"983","950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제",8250,-50,-0.6,198396330000
"984","046140","SBS콘텐츠허브","KOSDAQ","오락·문화",6340,-160,-2.46,136078938700
"985","036120","SCI평가정보","KOSDAQ","기타서비스",3825,-100,-2.55,135787500000
"986","099220","SDN","KOSDAQ","유통",2970,-75,-2.46,143090780580
"987","036540","SFA반도체","KOSDAQ","반도체",8690,-200,-2.25,1429160033070
"988","255220","SG","KOSDAQ","비금속",2050,-25,-1.2,75276055350
"989","040610","SG&G","KOSDAQ","운송장비·부품",2450,-65,-2.58,83513630200
"990","049470","SGA","KOSDAQ","소프트웨어",787,-1,-0.13,38415239963
"991","184230","SGA솔루션즈","KOSDAQ","소프트웨어",1295,105,8.82,50431968475
"992","016250","SGC이테크건설","KOSDAQ","건설",50600,-100,-0.2,80017979800
"993","307070","SK4호스팩","KOSDAQ","금융",2015,0,0,10397400000
"994","337450","SK5호스팩","KOSDAQ","금융",2070,5,0.24,8921700000
"995","340350","SK6호스팩","KOSDAQ","금융",2045,0,0,11676950000
"996","036490","SK머티리얼즈","KOSDAQ","반도체",306000,-12200,-3.83,3227587938000
"997","048550","SM C&C","KOSDAQ","방송서비스",1670,-50,-2.91,157998900400
"998","063440","SM Life Design","KOSDAQ","출판·매체복제",2920,-20,-0.68,131777129680
"999","950180","SNK","KOSDAQ","출판·매체복제",28400,950,3.46,598155120000
"1000","289080","SV인베스트먼트","KOSDAQ","금융",4360,-70,-1.58,232100240000
"1001","089230","THE E&M","KOSDAQ","인터넷",1075,-40,-3.59,180440850550
"1002","161570","THE MIDONG","KOSDAQ","정보기기",1805,-75,-3.99,24894173730
"1003","032540","TJ미디어","KOSDAQ","일반전기전자",3900,-75,-1.89,54333275100
"1004","048770","TPC","KOSDAQ","기계·장비",4155,-195,-4.48,56070254130
"1005","246690","TS인베스트먼트","KOSDAQ","금융",3710,-105,-2.75,90244021140
"1006","317240","TS트릴리온","KOSDAQ","화학",2270,0,0,114531739970
"1007","038340","UCI","KOSDAQ","기타서비스",867,19,2.24,32423517189
"1008","073570","WI","KOSDAQ","반도체",1485,-15,-1,114192321210
"1009","052300","W홀딩컴퍼니","KOSDAQ","운송",303,-5,-1.62,70422682179
"1010","057030","YBM넷","KOSDAQ","기타서비스",6630,-50,-0.75,108153181110
"1011","040300","YTN","KOSDAQ","방송서비스",4450,30,0.68,1.869e+11
"1012","051390","YW","KOSDAQ","유통",4100,-25,-0.61,46557008800
"1013","052220","iMBC","KOSDAQ","디지털컨텐츠",5850,180,3.17,1.3455e+11
"1014","079940","가비아","KOSDAQ","인터넷",14500,-500,-3.33,196267418000
"1015","078890","가온미디어","KOSDAQ","통신장비",12500,-500,-3.85,191459700000
"1016","192410","감마누","KOSDAQ","통신장비",2490,-140,-5.32,70447271730
"1017","217730","강스템바이오텍","KOSDAQ","제약",6640,-230,-3.35,164981862240
"1018","114190","강원","KOSDAQ","금속",2500,0,0,45387277500
"1019","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",4490,-335,-6.94,176141972620
"1020","063080","게임빌","KOSDAQ","디지털컨텐츠",35950,-1700,-4.52,237097152400
"1021","044480","경남바이오파마","KOSDAQ","화학",2230,-90,-3.88,44885007380
"1022","039240","경남스틸","KOSDAQ","금속",2630,-35,-1.31,6.575e+10
"1023","053950","경남제약","KOSDAQ","제약",7460,-260,-3.37,130121549820
"1024","223310","경남제약헬스케어","KOSDAQ","소프트웨어",3320,0,0,37836250520
"1025","011040","경동제약","KOSDAQ","제약",9570,-130,-1.34,294457090620
"1026","024910","경창산업","KOSDAQ","운송장비·부품",2980,-65,-2.13,106740634900
"1027","198440","고려시멘트","KOSDAQ","비금속",3615,45,1.26,115607555400
"1028","049720","고려신용정보","KOSDAQ","기타서비스",6040,-50,-0.82,8.6372e+10
"1029","014570","고려제약","KOSDAQ","제약",10000,-550,-5.21,1.1e+11
"1030","348150","고바이오랩","KOSDAQ","기타서비스",35050,-1650,-4.5,545010465700
"1031","098460","고영","KOSDAQ","기계·장비",103400,500,0.49,1419780333400
"1032","038530","골드퍼시픽","KOSDAQ","유통",1375,-45,-3.17,95581739000
"1033","900280","골든센츄리","KOSDAQ","금융",434,-27,-5.86,68910520000
"1034","215000","골프존","KOSDAQ","소프트웨어",62800,-1900,-2.94,394096062000
"1035","121440","골프존뉴딘홀딩스","KOSDAQ","유통",6010,0,0,257449276180
"1036","014200","광림","KOSDAQ","운송장비·부품",1635,-65,-3.82,86527852590
"1037","026910","광진실업","KOSDAQ","금속",4810,-175,-3.51,30809998050
"1038","090150","광진윈텍","KOSDAQ","운송장비·부품",4225,-80,-1.86,40806710425
"1039","355150","교보10호스팩","KOSDAQ","금융",2080,15,0.73,11065600000
"1040","331520","교보9호스팩","KOSDAQ","금융",2075,-25,-1.19,8.051e+09
"1041","053270","구영테크","KOSDAQ","운송장비·부품",3575,275,8.33,94359172050
"1042","066620","국보디자인","KOSDAQ","건설",19500,-800,-3.94,1.4625e+11
"1043","043650","국순당","KOSDAQ","음식료·담배",7350,-550,-6.96,131258534400
"1044","006050","국영지앤엠","KOSDAQ","비금속",2800,-20,-0.71,97706680400
"1045","060480","국일신동","KOSDAQ","금속",4430,-270,-5.74,49128700000
"1046","078130","국일제지","KOSDAQ","종이·목재",4300,-90,-2.05,543298051200
"1047","307750","국전약품","KOSDAQ","제약",6740,-220,-3.16,259746248060
"1048","204020","그리티","KOSDAQ","섬유·의류",2895,-95,-3.18,58326809850
"1049","186230","그린플러스","KOSDAQ","금속",12500,-500,-3.85,120096775000
"1050","900070","글로벌에스엠","KOSDAQ","금융",1150,-40,-3.36,61805563200
"1051","204620","글로벌텍스프리","KOSDAQ","금융",3150,35,1.12,122205317850
"1052","019660","글로본","KOSDAQ","유통",3900,-60,-1.52,123666925200
"1053","053260","금강철강","KOSDAQ","금속",3710,145,4.07,69451200000
"1054","036190","금화피에스시","KOSDAQ","건설",28850,-50,-0.17,1.731e+11
"1055","049080","기가레인","KOSDAQ","반도체",2095,-145,-6.47,150943985325
"1056","035460","기산텔레콤","KOSDAQ","통신장비",2700,-70,-2.53,39358818000
"1057","308100","까스텔바작","KOSDAQ","유통",13500,-400,-2.88,89055450000
"1058","187790","나노","KOSDAQ","화학",1490,-50,-3.25,38438803950
"1059","286750","나노브릭","KOSDAQ","화학",18400,-250,-1.34,83905895200
"1060","151910","나노스","KOSDAQ","IT부품",7250,220,3.13,1077533765750
"1061","121600","나노신소재","KOSDAQ","화학",28600,-1100,-3.7,310262323800
"1062","039860","나노엔텍","KOSDAQ","의료·정밀기기",7390,-160,-2.12,198024856530
"1063","091970","나노캠텍","KOSDAQ","화학",1930,-45,-2.28,54195220250
"1064","051490","나라엠앤디","KOSDAQ","기계·장비",10350,-450,-4.17,1.4697e+11
"1065","190510","나무가","KOSDAQ","IT부품",19650,150,0.77,135016918500
"1066","242040","나무기술","KOSDAQ","출판·매체복제",3030,20,0.66,98173999800
"1067","089600","나스미디어","KOSDAQ","기타서비스",39350,-850,-2.11,344497090850
"1068","293580","나우IB","KOSDAQ","금융",9590,-310,-3.13,90913200000
"1069","138610","나이벡","KOSDAQ","제약",36200,-1900,-4.99,358487839800
"1070","130580","나이스디앤비","KOSDAQ","기타서비스",9310,0,0,1.43374e+11
"1071","036800","나이스정보통신","KOSDAQ","통신서비스",28750,-750,-2.54,2.875e+11
"1072","267320","나인테크","KOSDAQ","IT부품",4765,-160,-3.25,187724579810
"1073","111710","남화산업","KOSDAQ","오락·문화",10600,-100,-0.93,218232800000
"1074","091590","남화토건","KOSDAQ","건설",12100,-200,-1.63,1.42054e+11
"1075","168330","내츄럴엔도텍","KOSDAQ","기타서비스",2525,0,0,52181200550
"1076","253590","네오셈","KOSDAQ","반도체",3540,-140,-3.8,133017581520
"1077","212560","네오오토","KOSDAQ","운송장비·부품",5100,-20,-0.39,40162311300
"1078","095660","네오위즈","KOSDAQ","디지털컨텐츠",22250,-550,-2.41,490250247750
"1079","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",29800,-2500,-7.74,263934606800
"1080","311390","네오크레마","KOSDAQ","음식료·담배",7910,-180,-2.22,57869520450
"1081","085910","네오티스","KOSDAQ","운송장비·부품",3915,-55,-1.39,47219331780
"1082","092730","네오팜","KOSDAQ","화학",32400,-600,-1.82,265918496400
"1083","290660","네오펙트","KOSDAQ","의료·정밀기기",3005,-50,-1.64,56813371400
"1084","306620","네온테크","KOSDAQ","기계·장비",4300,-90,-2.05,159992774600
"1085","153460","네이블","KOSDAQ","소프트웨어",6720,-220,-3.17,43881694080
"1086","007390","네이처셀","KOSDAQ","제약",8010,-90,-1.11,490295295990
"1087","033640","네패스","KOSDAQ","반도체",39500,-1100,-2.71,910838479000
"1088","330860","네패스아크","KOSDAQ","반도체",44750,-750,-1.65,482514011000
"1089","089140","넥스턴","KOSDAQ","비금속",14100,-200,-1.4,167035932000
"1090","065170","넥스트BT","KOSDAQ","유통",1420,-40,-2.74,123534446380
"1091","137940","넥스트아이","KOSDAQ","의료·정밀기기",1315,-30,-2.23,101407767495
"1092","348210","넥스틴","KOSDAQ","반도체",76900,1900,2.53,735425460000
"1093","041140","넥슨지티","KOSDAQ","디지털컨텐츠",14600,-500,-3.31,516450501200
"1094","217270","넵튠","KOSDAQ","출판·매체복제",28350,-950,-3.24,898349753700
"1095","225570","넷게임즈","KOSDAQ","디지털컨텐츠",15500,850,5.8,447001896000
"1096","104620","노랑풍선","KOSDAQ","기타서비스",23450,-350,-1.47,111754492500
"1097","194700","노바렉스","KOSDAQ","음식료·담배",38800,-850,-2.14,349345112000
"1098","285490","노바텍","KOSDAQ","기타제조",35700,-1500,-4.03,358945078800
"1099","278650","노터스","KOSDAQ","기타서비스",25500,-450,-1.73,194293884000
"1100","144510","녹십자랩셀","KOSDAQ","기타서비스",89800,-1200,-1.32,947754049200
"1101","031390","녹십자셀","KOSDAQ","제약",40950,-1300,-3.08,519295795200
"1102","142280","녹십자엠에스","KOSDAQ","제약",10800,-250,-2.26,228066656400
"1103","234690","녹십자웰빙","KOSDAQ","제약",14000,1500,12,248531864000
"1104","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5990,130,2.22,103391143750
"1105","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",12600,-550,-4.18,201985068600
"1106","040160","누리텔레콤","KOSDAQ","소프트웨어",7430,-530,-6.66,89572625050
"1107","069140","누리플랜","KOSDAQ","금속",6900,-200,-2.82,49008926700
"1108","126870","뉴로스","KOSDAQ","기계·장비",4275,-105,-2.4,146467835550
"1109","060260","뉴보텍","KOSDAQ","화학",1375,-35,-2.48,45971406250
"1110","012340","뉴인텍","KOSDAQ","IT부품",4100,-60,-1.44,123182458200
"1111","214870","뉴지랩","KOSDAQ","통신장비",11200,150,1.36,334917452800
"1112","270870","뉴트리","KOSDAQ","음식료·담배",28550,250,0.88,260182545200
"1113","144960","뉴파워프라즈마","KOSDAQ","기계·장비",6010,-240,-3.84,262592670240
"1114","900100","뉴프라이드","KOSDAQ","유통",717,0,0,89790577527
"1115","085670","뉴프렉스","KOSDAQ","IT부품",1890,-70,-3.57,41663755350
"1116","119860","다나와","KOSDAQ","인터넷",34400,-1250,-3.51,449773876800
"1117","064260","다날","KOSDAQ","디지털컨텐츠",7250,-480,-6.21,499880540000
"1118","093640","다믈멀티미디어","KOSDAQ","반도체",3145,-75,-2.33,41328055020
"1119","039560","다산네트웍스","KOSDAQ","통신장비",10150,-550,-5.14,356164190200
"1120","032190","다우데이타","KOSDAQ","유통",13250,-50,-0.38,5.07475e+11
"1121","068240","다원시스","KOSDAQ","IT부품",19850,-150,-0.75,537228478950
