Date,days_passed,price,vert_barrier,top_barrier,bottom_barrier,out
2002-09-24,681,0.2248036116361618,2002-10-09 00:00:00,0.23386845361390535,0.21573876965841826,-1
2002-09-25,682,0.22925610840320587,2002-10-10 00:00:00,0.23847801258490062,0.22003420422151113,-1
2002-09-26,683,0.22572444379329681,2002-10-11 00:00:00,0.23466510192627768,0.21678378566031595,-1
2002-09-27,684,0.22603151202201843,2002-10-14 00:00:00,0.23454942324246358,0.21751360080157328,-1
2002-09-30,685,0.22265376150608063,2002-10-15 00:00:00,0.23088620939258717,0.2144213136195741,1
2002-10-01,686,0.2228068709373474,2002-10-16 00:00:00,0.23064752572706912,0.2149662161476257,1
2002-10-02,687,0.2175864279270172,2002-10-17 00:00:00,0.22543405993085408,0.20973879592318034,1
2002-10-03,688,0.219582200050354,2002-10-18 00:00:00,0.22729252266226815,0.21187187743843985,1
2002-10-04,689,0.21543657779693604,2002-10-21 00:00:00,0.22295536528758053,0.20791779030629154,1
2002-10-07,690,0.21144406497478485,2002-10-22 00:00:00,0.21871395781576958,0.20417417213380012,1
2002-10-08,691,0.21006225049495697,2002-10-23 00:00:00,0.21693454581639052,0.20318995517352342,1
2002-10-09,692,0.2086803913116455,2002-10-24 00:00:00,0.21517647043638538,0.20218431218690563,1
2002-10-10,693,0.21666459739208221,2002-10-25 00:00:00,0.22524112776643765,0.20808806701772678,1
2002-10-11,694,0.2228068709373474,2002-10-28 00:00:00,0.23208619617139387,0.21352754570330096,1
2002-10-14,695,0.22679930925369263,2002-10-29 00:00:00,0.23605587697245953,0.21754274153492573,1
2002-10-15,696,0.23278778791427612,2002-10-30 00:00:00,0.2423944879961617,0.22318108783239055,1
2002-10-16,697,0.22357477247714996,2002-10-31 00:00:00,0.23423655147673494,0.21291299347756498,1
2002-10-17,698,0.21666459739208221,2002-11-01 00:00:00,0.227343293745716,0.20598590103844844,1
2002-10-18,699,0.22019614279270172,2002-11-04 00:00:00,0.23079915814944874,0.2095931274359547,1
2002-10-21,700,0.22357477247714996,2002-11-05 00:00:00,0.23402708496309274,0.21312245999120719,1
2002-10-22,701,0.22572444379329681,2002-11-06 00:00:00,0.2358261022482269,0.21562278533836673,1
2002-10-23,702,0.22848820686340332,2002-11-07 00:00:00,0.23831483636727424,0.2186615773595324,1
2002-10-24,703,0.22557051479816437,2002-11-08 00:00:00,0.23504466618153777,0.21609636341479097,1
2002-10-25,704,0.2367803305387497,2002-11-11 00:00:00,0.24847115136004372,0.22508950971745567,1
2002-10-28,705,0.23969799280166626,2002-11-12 00:00:00,0.25099081431941234,0.2284051712839202,1
2002-10-29,706,0.2370872050523758,2002-11-13 00:00:00,0.24800503100905918,0.2261693790956924,1
2002-10-30,707,0.2453792691230774,2002-11-14 00:00:00,0.2570029361793264,0.23375560206682838,1
2002-10-31,708,0.24676117300987244,2002-11-15 00:00:00,0.2578847842091947,0.2356375618105502,1
2002-11-01,709,0.25121450424194336,2002-11-18 00:00:00,0.2621000052567985,0.24032900322708825,1
2002-11-04,710,0.2593527138233185,2002-11-19 00:00:00,0.2706673074515956,0.24803812019504132,-1
2002-11-05,711,0.2595066428184509,2002-11-20 00:00:00,0.2703956007987546,0.24861768483814725,-1
2002-11-06,712,0.26442012190818787,2002-11-21 00:00:00,0.27507058861250694,0.2537696552038688,-1
2002-11-07,713,0.24568630754947662,2002-11-22 00:00:00,0.2610019124472614,0.23037070265169188,0.010043657304475033
2002-11-08,714,0.24322950839996338,2002-11-25 00:00:00,0.25777739742743566,0.2286816193724911,0.13724987807923494
2002-11-11,715,0.23278778791427612,2002-11-26 00:00:00,0.24744015142780915,0.2181354244007431,1
2002-11-12,716,0.2401588410139084,2002-11-27 00:00:00,0.25536207426516405,0.22495560776265272,0.08076475999564245
2002-11-13,717,0.23939090967178345,2002-11-29 00:00:00,0.2538171811078104,0.22496463823575652,-0.09578562188551458
2002-11-14,718,0.2502927780151367,2002-12-02 00:00:00,0.2661724731125457,0.23441308291772775,-1
2002-11-15,719,0.24491837620735168,2002-12-03 00:00:00,0.2601943612979395,0.22964239111676385,-0.7940953215874595
2002-11-18,720,0.24031184613704681,2002-12-04 00:00:00,0.25488963524284886,0.22573405703124477,-0.7162800898372267
2002-11-19,721,0.2344774454832077,2002-12-05 00:00:00,0.24844175653855485,0.22051313442786055,1
2002-11-20,722,0.23846915364265442,2002-12-06 00:00:00,0.2522553435479056,0.22468296373740326,-1
2002-11-21,723,0.2510606646537781,2002-12-09 00:00:00,0.2670324546688537,0.23508887463870246,-1
2002-11-22,724,0.2458401322364807,2002-12-10 00:00:00,0.26118980878206927,0.23049045569089213,-1
2002-11-25,725,0.2452262043952942,2002-12-11 00:00:00,0.25980755527048477,0.23064485352010358,-1
2002-11-26,726,0.2366272360086441,2002-12-12 00:00:00,0.25100813796006877,0.22224633405721944,-0.2349365772423717
2002-11-27,727,0.24138672649860382,2002-12-13 00:00:00,0.25569536227973355,0.2270780907174741,-1
2002-11-29,728,0.23800908029079437,2002-12-16 00:00:00,0.2515869169352963,0.22443124364629247,-0.7350856056650747
2002-12-02,729,0.2330947071313858,2002-12-17 00:00:00,0.246041779174703,0.22014763508806862,-0.11854914387706153
2002-12-03,730,0.23278778791427612,2002-12-18 00:00:00,0.2450885282775448,0.22048704755100745,-0.7364728203557006
2002-12-04,731,0.22987006604671478,2002-12-19 00:00:00,0.24150391508771835,0.21823621700571122,-1
2002-12-05,732,0.22464966773986816,2002-12-20 00:00:00,0.23576842881192256,0.21353090666781377,1
2002-12-06,733,0.22956307232379913,2002-12-23 00:00:00,0.2410113762509214,0.21811476839667687,-1
2002-12-09,734,0.22649237513542175,2002-12-24 00:00:00,0.23733192832716682,0.2156528219436767,1
2002-12-10,735,0.23463046550750732,2002-12-26 00:00:00,0.2467003523463308,0.22256057866868384,-1
2002-12-11,736,0.23785515129566193,2002-12-27 00:00:00,0.24966043398840657,0.2260498686029173,-1
2002-12-12,737,0.23324863612651825,2002-12-30 00:00:00,0.244635101531069,0.2218621707219675,-1
2002-12-13,738,0.22710640728473663,2002-12-31 00:00:00,0.23821931211187553,0.21599350245759774,-1
2002-12-16,739,0.22802820801734924,2003-01-02 00:00:00,0.23868764254849162,0.21736877348620687,-1
2002-12-17,740,0.2315598428249359,2003-01-03 00:00:00,0.24215599023275217,0.22096369541711966,-1
2002-12-18,741,0.22372862696647644,2003-01-06 00:00:00,0.23443789592495265,0.21301935800800023,0.47310033376939686
2002-12-19,742,0.2180464118719101,2003-01-07 00:00:00,0.22836790688333622,0.20772491686048397,1
2002-12-20,743,0.21712543070316315,2003-01-08 00:00:00,0.22690426353273113,0.20734659787359516,1
2002-12-23,744,0.22249983251094818,2003-01-09 00:00:00,0.2328730190735937,0.21212664594830266,0.28127105845994255
2002-12-24,745,0.22050407528877258,2003-01-10 00:00:00,0.23031588267347436,0.2106922679040708,0.5633454180790416
2002-12-26,746,0.2211180329322815,2003-01-13 00:00:00,0.23051374280836529,0.2117223230561977,0.3758773795874894
2002-12-27,747,0.21589668095111847,2003-01-14 00:00:00,0.2250305055966346,0.20676285630560234,1
2002-12-30,748,0.21605058014392853,2003-01-15 00:00:00,0.22477473149393426,0.2073264287939228,1
2002-12-31,749,0.2200431227684021,2003-01-16 00:00:00,0.2290183136741015,0.2110679318627027,0.4960943468846116
2003-01-02,750,0.2272602766752243,2003-01-17 00:00:00,0.2372909499003495,0.21722960345009912,-1
2003-01-03,751,0.22879518568515778,2003-01-21 00:00:00,0.2384312733354812,0.21915909803483435,-1
2003-01-06,752,0.22879518568515778,2003-01-22 00:00:00,0.2379639922880252,0.21962637908229035,-1
2003-01-07,753,0.22802820801734924,2003-01-23 00:00:00,0.23674633799085287,0.2193100780438456,-1
2003-01-08,754,0.22342082858085632,2003-01-24 00:00:00,0.23203635096427455,0.2148053061974381,-1
2003-01-09,755,0.22541750967502594,2003-01-27 00:00:00,0.2337938027218548,0.2170412166281971,-1
2003-01-10,756,0.22603151202201843,2003-01-28 00:00:00,0.23402925878968744,0.21803376525434942,-1
2003-01-13,757,0.22464966773986816,2003-01-29 00:00:00,0.23225955702507373,0.2170397784546626,-1
2003-01-14,758,0.22434259951114655,2003-01-30 00:00:00,0.23157246682640392,0.21711273219588917,-1
2003-01-15,759,0.22157886624336243,2003-01-31 00:00:00,0.22855357727639825,0.2146041552103266,1
2003-01-16,760,0.22449566423892975,2003-02-03 00:00:00,0.2315065290493955,0.217484799428464,-1
2003-01-17,761,0.21651151776313782,2003-02-04 00:00:00,0.22442790270178062,0.20859513282449502,1
2003-01-21,762,0.21528267860412598,2003-02-05 00:00:00,0.22277503348002398,0.20779032372822798,1
2003-01-22,763,0.21313296258449554,2003-02-06 00:00:00,0.2202337813739477,0.2060321437950434,1
2003-01-23,764,0.2175864279270172,2003-02-07 00:00:00,0.22523393635877081,0.2099389194952636,1
2003-01-24,765,0.21190498769283295,2003-02-10 00:00:00,0.21963209932879912,0.20417787605686677,1
2003-01-27,766,0.2169715315103531,2003-02-11 00:00:00,0.22534821853110887,0.2085948444895973,1
2003-01-28,767,0.22388172149658203,2003-02-12 00:00:00,0.23325663074399586,0.2145068122491682,-0.31121714179783005
2003-01-29,768,0.22925610840320587,2003-02-13 00:00:00,0.23889637303516364,0.2196158437712481,-1
2003-01-30,769,0.21988920867443085,2003-02-14 00:00:00,0.23048487065250708,0.2092935466963546,0.5072266196208741
2003-01-31,770,0.22050407528877258,2003-02-18 00:00:00,0.2306201841726639,0.21038796640488128,1
2003-02-03,771,0.22511054575443268,2003-02-19 00:00:00,0.23534095268607141,0.21488013882279394,0.2851951327462206
2003-02-04,772,0.2241886854171753,2003-02-20 00:00:00,0.2339128261119779,0.2144645447223727,1
2003-02-05,773,0.22188590466976166,2003-02-21 00:00:00,0.23116928202087184,0.21260252731865148,1
2003-02-06,774,0.22157886624336243,2003-02-24 00:00:00,0.23039931951108536,0.2127584129756395,1
2003-02-07,775,0.21727938950061798,2003-02-25 00:00:00,0.22589017559277855,0.20866860340845741,1
2003-02-10,776,0.22035010159015656,2003-02-26 00:00:00,0.22892238281824634,0.21177782036206677,1
2003-02-11,777,0.22035010159015656,2003-02-27 00:00:00,0.22850407295405928,0.21219613022625383,1
2003-02-12,778,0.22096408903598785,2003-02-28 00:00:00,0.22875239406819195,0.21317578400378376,1
2003-02-13,779,0.22326770424842834,2003-03-03 00:00:00,0.23088302386536425,0.21565238463149244,1
2003-02-14,780,0.22526361048221588,2003-03-04 00:00:00,0.23265091815482372,0.21787630280960804,1
2003-02-18,781,0.2344774454832077,2003-03-05 00:00:00,0.2436459986629338,0.2253088923034816,-1
2003-02-19,782,0.22802820801734924,2003-03-06 00:00:00,0.23764393454649238,0.2184124814882061,-0.46314082734174095
2003-02-20,783,0.22679930925369263,2003-03-07 00:00:00,0.23595752884429638,0.21764108966308887,-0.4024258385173066
2003-02-21,784,0.23033100366592407,2003-03-10 00:00:00,0.23938751681376277,0.22127449051808537,-1
2003-02-24,785,0.2263384461402893,2003-03-11 00:00:00,0.23524328602302383,0.21743360625755478,-0.8794219383455457
2003-02-25,786,0.23063801229000092,2003-03-12 00:00:00,0.2396236417659047,0.22165238281409713,-1
2003-02-26,787,0.22265376150608063,2003-03-13 00:00:00,0.23230553468505,0.21300198832711126,0.3499616550560595
2003-02-27,788,0.22818128764629364,2003-03-14 00:00:00,0.23822923661347445,0.21813333867911283,-0.12221594667301831
2003-02-28,789,0.2304850071668625,2003-03-17 00:00:00,0.24021066049314244,0.22075935384058254,-1
2003-03-03,790,0.22495655715465546,2003-03-18 00:00:00,0.23466852925269294,0.21524458505661798,0.5533836441266797
2003-03-04,791,0.22357477247714996,2003-03-19 00:00:00,0.23279196722786732,0.2143575777264326,0.6496878940507478
2003-03-05,792,0.22449566423892975,2003-03-20 00:00:00,0.23332290119695626,0.21566842728090324,0.5045191453658353
2003-03-06,793,0.22357477247714996,2003-03-21 00:00:00,0.2319530552029018,0.21519648975139813,0.8063980901489369
2003-03-07,794,0.2231138050556183,2003-03-24 00:00:00,0.23106917835317178,0.2151584317580648,-0.30881324506328167
2003-03-10,795,0.220657080411911,2003-03-25 00:00:00,0.22826460905173096,0.21304955177209106,1
2003-03-11,796,0.2185073345899582,2003-03-26 00:00:00,0.22575066085846046,0.21126400832145592,1
2003-03-12,797,0.21835428476333618,2003-03-27 00:00:00,0.22524317998344254,0.21146538954322983,1
2003-03-13,798,0.22603151202201843,2003-03-28 00:00:00,0.23451825673023613,0.21754476731380074,-0.2713508105542651
2003-03-14,799,0.22695326805114746,2003-03-31 00:00:00,0.2350678138359714,0.21883872226632353,-1
2003-03-17,800,0.2304850071668625,2003-04-01 00:00:00,0.2385619426911643,0.22240807164256068,-1
2003-03-18,801,0.23033100366592407,2003-04-02 00:00:00,0.2380242302264993,0.22263777710534885,-1
2003-03-19,802,0.22956307232379913,2003-04-03 00:00:00,0.23690135161094186,0.2222247930366564,-1
2003-03-20,803,0.228949174284935,2003-04-04 00:00:00,0.23594004007710426,0.22195830849276574,-1
2003-03-21,804,0.23033100366592407,2003-04-07 00:00:00,0.23704991342787088,0.22361209390397727,-1
2003-03-24,805,0.220657080411911,2003-04-08 00:00:00,0.22912007178907792,0.2121940890347441,0.14519975302893556
2003-03-25,806,0.22342082858085632,2003-04-09 00:00:00,0.2318098621647357,0.21503179499697694,-0.658891930792837
2003-03-26,807,0.2212710827589035,2003-04-10 00:00:00,0.22926042013734432,0.21328174538046268,-0.07685272481412218
2003-03-27,808,0.22249983251094818,2003-04-11 00:00:00,0.2302023183449903,0.21479734667690606,-1
2003-03-28,809,0.22372862696647644,2003-04-14 00:00:00,0.23114744313250526,0.21630981080044762,-1
2003-03-31,810,0.21712543070316315,2003-04-15 00:00:00,0.22496408026082654,0.20928678114549976,-1
2003-04-01,811,0.21743243932724,2003-04-16 00:00:00,0.22492272207583827,0.2099421565786417,-1
2003-04-02,812,0.2241886854171753,2003-04-17 00:00:00,0.23283520542039604,0.21554216541395455,-1
2003-04-03,813,0.2220388948917389,2003-04-21 00:00:00,0.23029589984920787,0.21378188993426991,-1
2003-04-04,814,0.2212710827589035,2003-04-22 00:00:00,0.2291081968781495,0.2134339686396575,-1
2003-04-07,815,0.22249983251094818,2003-04-23 00:00:00,0.2300429899303363,0.21495667509156005,-1
2003-04-08,816,0.22188590466976166,2003-04-24 00:00:00,0.22904968245321125,0.21472212688631206,-1
2003-04-09,817,0.21789336204528809,2003-04-25 00:00:00,0.22497277672472119,0.210813947365855,-1
2003-04-10,818,0.220657080411911,2003-04-28 00:00:00,0.2277523553945993,0.21356180542922273,-1
2003-04-11,819,0.2026911824941635,2003-04-29 00:00:00,0.21433846541128318,0.19104389957704385,1
2003-04-14,820,0.20852643251419067,2003-04-30 00:00:00,0.22084170823681185,0.1962111567915695,0.7980212924582217
2003-04-15,821,0.2056087851524353,2003-05-01 00:00:00,0.2172148713630462,0.1940026989418244,1
2003-04-16,822,0.20330597460269928,2003-05-02 00:00:00,0.21424278862914609,0.19236916057625247,1
2003-04-17,823,0.20146317780017853,2003-05-05 00:00:00,0.21177768205257194,0.19114867354778511,1
2003-04-21,824,0.20177020132541656,2003-05-06 00:00:00,0.21164426716461707,0.19189613548621606,1
2003-04-22,825,0.20745155215263367,2003-05-07 00:00:00,0.21799524053273828,0.19690786377252906,1
2003-04-23,826,0.20852643251419067,2003-05-08 00:00:00,0.21865343133306625,0.1983994336953151,1
2003-04-24,827,0.20637668669223785,2003-05-09 00:00:00,0.21596909399577707,0.19678427938869864,1
2003-04-25,828,0.2049948126077652,2003-05-12 00:00:00,0.214072178686232,0.1959174465292984,1
2003-04-28,829,0.2128259390592575,2003-05-13 00:00:00,0.2232283815907357,0.2024234965277793,1
2003-04-29,830,0.21589668095111847,2003-05-14 00:00:00,0.22608598391836224,0.2057073779838747,1
2003-04-30,831,0.21835428476333618,2003-05-15 00:00:00,0.22823013154574848,0.2084784379809239,1
2003-05-01,832,0.22050407528877258,2003-05-16 00:00:00,0.2300324936155103,0.21097565696203488,1
2003-05-02,833,0.22188590466976166,2003-05-19 00:00:00,0.2310122430352376,0.21275956630428572,1
2003-05-05,834,0.24706803262233734,2003-05-20 00:00:00,0.26601520856139915,0.2281208566832755,1
2003-05-06,835,0.2687196135520935,2003-05-21 00:00:00,0.29162532652355383,0.24581390058063318,0.23463150064271482
2003-05-07,836,0.2710232436656952,2003-05-22 00:00:00,0.293097098699622,0.24894938863176835,0.41039690278778507
2003-05-08,837,0.276397705078125,2003-05-23 00:00:00,0.2978105683594952,0.2549848417967548,0.22946529044222763
2003-05-09,838,0.28100427985191345,2003-05-27 00:00:00,0.30171976445491433,0.2602887952489126,0.42991883518075147
2003-05-12,839,0.28499674797058105,2003-05-28 00:00:00,0.30500415924336427,0.26498933669779784,-0.21489792906887686
2003-05-13,840,0.2866854965686798,2003-05-29 00:00:00,0.3059673697447113,0.26740362339264834,-0.4539466682182386
2003-05-14,841,0.284842848777771,2003-05-30 00:00:00,0.3035415091684867,0.2661441883870553,-0.49271071540835193
2003-05-15,842,0.28760653734207153,2003-06-02 00:00:00,0.30559486566278676,0.2696182090213563,-1
2003-05-16,843,0.2886814475059509,2003-06-03 00:00:00,0.30596911780624075,0.2713937772056611,-1
2003-05-19,844,0.2779325544834137,2003-06-04 00:00:00,0.2959401848878037,0.2599249240790237,-0.426331898549553
2003-05-20,845,0.2731730341911316,2003-06-05 00:00:00,0.29055431430901923,0.25579175407324395,-0.13253683850093992
2003-05-21,846,0.27409401535987854,2003-06-06 00:00:00,0.2906914278198011,0.25749660289995596,-0.6476210339320926
2003-05-22,847,0.2800822854042053,2003-06-09 00:00:00,0.2964255363416487,0.26373903446676195,-1
2003-05-23,848,0.2813112139701843,2003-06-10 00:00:00,0.2969357028113975,0.2656867251289712,-1
2003-05-27,849,0.2899102568626404,2003-06-11 00:00:00,0.30574807959268063,0.27407243413260013,-1
2003-05-28,850,0.28069719672203064,2003-06-12 00:00:00,0.29688015744485247,0.2645142359992088,-1
2003-05-29,851,0.2779325544834137,2003-06-13 00:00:00,0.2933955972471874,0.26246951171964,-1
2003-05-30,852,0.27562981843948364,2003-06-16 00:00:00,0.29036390815106744,0.26089572872789984,-1
2003-06-02,853,0.2679517865180969,2003-06-17 00:00:00,0.2824609643589245,0.25344260867726937,0.7831430135968946
2003-06-03,854,0.2658020853996277,2003-06-18 00:00:00,0.27955412993651513,0.25205004086274024,1
2003-06-04,855,0.27025532722473145,2003-06-19 00:00:00,0.2838541720313809,0.256656482418082,1
2003-06-05,856,0.2708693742752075,2003-06-20 00:00:00,0.28383552092016195,0.2579032276302531,1
2003-06-06,857,0.2633451819419861,2003-06-23 00:00:00,0.276181955595906,0.25050840828806614,1
2003-06-09,858,0.25781697034835815,2003-06-24 00:00:00,0.2701430098460602,0.24549093085065612,1
2003-06-10,859,0.2638061046600342,2003-06-25 00:00:00,0.27653146449664207,0.2510807448234263,1
2003-06-11,860,0.2679517865180969,2003-06-26 00:00:00,0.2805365014480232,0.2553670715881706,1
2003-06-12,861,0.272865355014801,2003-06-27 00:00:00,0.2853971459204394,0.26033356410916264,1
2003-06-13,862,0.2674908936023712,2003-06-30 00:00:00,0.2797034749347278,0.25527831227001463,1
2003-06-16,863,0.28054338693618774,2003-07-01 00:00:00,0.2952323670563241,0.2658544068160514,1
2003-06-17,864,0.2793145477771759,2003-07-02 00:00:00,0.2933119769489165,0.26531711860543533,1
2003-06-18,865,0.2935957610607147,2003-07-03 00:00:00,0.3098862280785684,0.27730529404286103,0.00939962815431629
2003-06-19,866,0.2939026951789856,2003-07-07 00:00:00,0.30946982902534925,0.27833556133262194,0.7200395129803805
2003-06-20,867,0.29482367634773254,2003-07-08 00:00:00,0.30970012033584576,0.2799472323596193,1
2003-06-23,868,0.2926739454269409,2003-07-09 00:00:00,0.3069554103870967,0.2783924804667851,1
2003-06-24,869,0.28837448358535767,2003-07-10 00:00:00,0.30223031264885664,0.2745186545218587,1
2003-06-25,870,0.2931348979473114,2003-07-11 00:00:00,0.306713727740014,0.2795560681546088,1
2003-06-26,871,0.2962055802345276,2003-07-14 00:00:00,0.3092913097265415,0.28311985074251367,1
2003-06-27,872,0.28760653734207153,2003-07-15 00:00:00,0.3011045345457555,0.2741085401383876,1
2003-06-30,873,0.2926739454269409,2003-07-16 00:00:00,0.30601325650549865,0.2793346343483832,1
2003-07-01,874,0.2931348979473114,2003-07-17 00:00:00,0.3058492567294885,0.2804205391651343,1
2003-07-02,875,0.29589852690696716,2003-07-18 00:00:00,0.3081503812720938,0.2836466725418405,1
2003-07-03,876,0.2937488853931427,2003-07-21 00:00:00,0.30549325895903817,0.28200451182724723,1
2003-07-07,877,0.3051116466522217,2003-07-22 00:00:00,0.31843344343828905,0.2917898498661543,1
2003-07-08,878,0.3132506012916565,2003-07-23 00:00:00,0.3268077388198571,0.2996934637634559,0.4417082761160116
2003-07-09,879,0.3054194450378418,2003-07-24 00:00:00,0.3194124435908904,0.2914264464847932,1
2003-07-10,880,0.3006589412689209,2003-07-25 00:00:00,0.31429187369930983,0.28702600883853197,1
2003-07-11,881,0.30480456352233887,2003-07-28 00:00:00,0.31809311646573546,0.2915160105789423,1
2003-07-14,882,0.305572509765625,2003-07-29 00:00:00,0.31824821216472315,0.29289680736652685,1
2003-07-15,883,0.3011198937892914,2003-07-30 00:00:00,0.3134728877654854,0.2887668998130974,1
2003-07-16,884,0.3051116466522217,2003-07-31 00:00:00,0.3171867076608183,0.29303658564362506,1
2003-07-17,885,0.3209277093410492,2003-08-01 00:00:00,0.33621974465389637,0.305635674028202,-0.17065746391069667
2003-07-18,886,0.32031387090682983,2003-08-04 00:00:00,0.3349560268817737,0.30567171493188594,0.367047859253749
2003-07-21,887,0.31647515296936035,2003-08-05 00:00:00,0.3307044406667839,0.3022458652719368,1
2003-07-22,888,0.3193928599357605,2003-08-06 00:00:00,0.3330741843021721,0.3057115355693489,-1
2003-07-23,889,0.31923890113830566,2003-08-07 00:00:00,0.33229845252343043,0.3061793497531809,-1
2003-07-24,890,0.3149394392967224,2003-08-08 00:00:00,0.32768576386392834,0.3021931147295165,1
2003-07-25,891,0.3307555913925171,2003-08-11 00:00:00,0.34655719488756154,0.31495398789747264,-1
2003-07-28,892,0.322309672832489,2003-08-12 00:00:00,0.3383163487411607,0.30630299692381735,-1
2003-07-29,893,0.31816408038139343,2003-08-13 00:00:00,0.33355989957967497,0.3027682611831119,-1
2003-07-30,894,0.31140777468681335,2003-08-14 00:00:00,0.32643896835771524,0.29637658101591147,-0.3167003675061902
2003-07-31,895,0.32369229197502136,2003-08-15 00:00:00,0.34037273865166745,0.3070118452983753,-1
2003-08-01,896,0.3183180093765259,2003-08-18 00:00:00,0.33442734257715184,0.3022086761758999,-1
2003-08-04,897,0.3256882429122925,2003-08-19 00:00:00,0.34189058737434785,0.3094858984502371,-1
2003-08-05,898,0.31294363737106323,2003-08-20 00:00:00,0.3298638388515751,0.29602343589055136,0.5717274969343972
2003-08-06,899,0.30142682790756226,2003-08-21 00:00:00,0.31831892423731145,0.28453473157781306,1
2003-08-07,900,0.30603334307670593,2003-08-22 00:00:00,0.32270457533331465,0.2893621108200972,1
2003-08-08,901,0.30157992243766785,2003-08-25 00:00:00,0.31738316956788265,0.28577667530745304,1
2003-08-11,902,0.3018868863582611,2003-08-26 00:00:00,0.3169502557931253,0.2868235169233969,1
2003-08-12,903,0.30250170826911926,2003-08-27 00:00:00,0.31688232212479234,0.2881210944134462,1
2003-08-13,904,0.309872031211853,2003-08-28 00:00:00,0.32472467743049255,0.2950193849932135,1
2003-08-14,905,0.306647390127182,2003-08-29 00:00:00,0.32077207311410294,0.2925227071402611,1
2003-08-15,906,0.30265486240386963,2003-09-02 00:00:00,0.31610859428486754,0.2892011305228717,1
2003-08-18,907,0.3123287260532379,2003-09-03 00:00:00,0.3269779739502147,0.2976794781562611,1
2003-08-19,908,0.31202176213264465,2003-09-04 00:00:00,0.32594991767379183,0.2980936065914975,1
2003-08-20,909,0.32261738181114197,2003-09-05 00:00:00,0.3377193968197078,0.30751536680257613,1
2003-08-21,910,0.3329053819179535,2003-09-08 00:00:00,0.3487233285983301,0.3170874352375769,1
2003-08-22,911,0.3206207752227783,2003-09-09 00:00:00,0.33740713148177937,0.3038344189637773,1
2003-08-25,912,0.32031387090682983,2003-09-10 00:00:00,0.3362820342190784,0.3043457075945813,1
2003-08-26,913,0.32323139905929565,2003-09-11 00:00:00,0.3386133916403687,0.3078494064782226,1
2003-08-27,914,0.3298337757587433,2003-09-12 00:00:00,0.3451566338107767,0.31451091770670986,1
2003-08-28,915,0.3407364785671234,2003-09-15 00:00:00,0.35687671933239945,0.3245962378018474,0.019024085949263934
2003-08-29,916,0.34718579053878784,2003-09-16 00:00:00,0.363012667888694,0.33135891318888167,-0.24253482484214103
2003-09-02,917,0.35087132453918457,2003-09-17 00:00:00,0.36609193718847083,0.3356507118898983,-0.7364832541181463
2003-09-03,918,0.3524062931537628,2003-09-18 00:00:00,0.366976544843064,0.3378360414644616,-0.07377839391158286
2003-09-04,919,0.3505643904209137,2003-09-19 00:00:00,0.3646440620978729,0.33648471874395447,-0.2726933753355807
2003-09-05,920,0.34549692273139954,2003-09-22 00:00:00,0.3594316907694035,0.33156215469339556,-0.46281948517212923
2003-09-08,921,0.3491816222667694,2003-09-23 00:00:00,0.3626309882213058,0.335732256312233,-0.35389544161289155
2003-09-09,922,0.34350016713142395,2003-09-24 00:00:00,0.3568677788563358,0.3301325554065121,-1
2003-09-10,923,0.34058260917663574,2003-09-25 00:00:00,0.35342523432239986,0.3277399840308716,1
2003-09-11,924,0.3464178740978241,2003-09-26 00:00:00,0.35922247560281195,0.33361327259283624,-1
2003-09-12,925,0.3547099530696869,2003-09-29 00:00:00,0.3679082378124657,0.3415116683269081,-1
2003-09-15,926,0.34104353189468384,2003-09-30 00:00:00,0.35614396986609564,0.32594309392327203,-1
2003-09-16,927,0.3433472216129303,2003-10-01 00:00:00,0.35784942212493925,0.32884502110092134,-1
2003-09-17,928,0.3396615982055664,2003-10-02 00:00:00,0.3535521070335906,0.32577108937754223,-1
2003-09-18,929,0.35133132338523865,2003-10-03 00:00:00,0.3667390694814137,0.3359235772890636,-1
2003-09-19,930,0.3467249572277069,2003-10-06 00:00:00,0.3616202485068414,0.33182966594857244,-1
2003-09-22,931,0.3390476405620575,2003-10-07 00:00:00,0.3537748521387213,0.3243204289853937,1
2003-09-23,932,0.34442195296287537,2003-10-08 00:00:00,0.35902815485530987,0.32981575107044087,-1
2003-09-24,933,0.327377051115036,2003-10-09 00:00:00,0.3439741518766595,0.31077995035341255,1
2003-09-25,934,0.31371062994003296,2003-10-10 00:00:00,0.3304874999398893,0.2969337599401766,1
2003-09-26,935,0.3177030384540558,2003-10-13 00:00:00,0.3342998471204932,0.30110622978761836,1
2003-09-29,936,0.32707008719444275,2003-10-14 00:00:00,0.3446953429622373,0.3094448314266482,1
2003-09-30,937,0.31816408038139343,2003-10-15 00:00:00,0.33518298756395387,0.301145173198833,1
2003-10-01,938,0.31923890113830566,2003-10-16 00:00:00,0.3355480174420155,0.3029297848345958,1
2003-10-02,939,0.31586042046546936,2003-10-17 00:00:00,0.3312678551802929,0.30045298575064583,1
2003-10-03,940,0.3330584466457367,2003-10-20 00:00:00,0.35248122333095405,0.31363566996051934,1
2003-10-06,941,0.3422723114490509,2003-10-21 00:00:00,0.3620161058414592,0.3225285170566426,1
2003-10-07,942,0.3565526306629181,2003-10-22 00:00:00,0.3777366504015818,0.3353686109242544,1
2003-10-08,943,0.3540959060192108,2003-10-23 00:00:00,0.37434078033366514,0.3338510317047565,1
2003-10-09,944,0.36008429527282715,2003-10-24 00:00:00,0.37980605008195023,0.34036254046370407,1
